IdArticulo,Lista,Motivo
6501,Unidad Mayorista,Producto no encontrado
6511,Unidad Mayorista,Producto no encontrado
6512,Unidad Mayorista,Producto no encontrado
6561,Unidad Mayorista,Producto no encontrado
6562,Unidad Mayorista,Producto no encontrado
6611,Unidad Mayorista,Producto no encontrado
7061,Unidad Mayorista,Producto no encontrado
7071,Unidad Mayorista,Producto no encontrado
7072,Unidad Mayorista,Producto no encontrado
7081,Unidad Mayorista,Producto no encontrado
7082,Unidad Mayorista,Producto no encontrado
7091,Unidad Mayorista,Producto no encontrado
7092,Unidad Mayorista,Producto no encontrado
7101,Unidad Mayorista,Producto no encontrado
7102,Unidad Mayorista,Producto no encontrado
7111,Unidad Mayorista,Producto no encontrado
7121,Unidad Mayorista,Producto no encontrado
7122,Unidad Mayorista,Producto no encontrado
7131,Unidad Mayorista,Producto no encontrado
7171,Unidad Mayorista,Producto no encontrado
7172,Unidad Mayorista,Producto no encontrado
7173,Unidad Mayorista,Producto no encontrado
7174,Unidad Mayorista,Producto no encontrado
7181,Unidad Mayorista,Producto no encontrado
7211,Unidad Mayorista,Producto no encontrado
7212,Unidad Mayorista,Producto no encontrado
7213,Unidad Mayorista,Producto no encontrado
7214,Unidad Mayorista,Producto no encontrado
7215,Unidad Mayorista,Producto no encontrado
7216,Unidad Mayorista,Producto no encontrado
7217,Unidad Mayorista,Producto no encontrado
7218,Unidad Mayorista,Producto no encontrado
7219,Unidad Mayorista,Producto no encontrado
7221,Unidad Mayorista,Producto no encontrado
7222,Unidad Mayorista,Producto no encontrado
7227,Unidad Mayorista,Producto no encontrado
7228,Unidad Mayorista,Producto no encontrado
7229,Unidad Mayorista,Producto no encontrado
7230,Unidad Mayorista,Producto no encontrado
7231,Unidad Mayorista,Producto no encontrado
7232,Unidad Mayorista,Producto no encontrado
7233,Unidad Mayorista,Producto no encontrado
7234,Unidad Mayorista,Producto no encontrado
7235,Unidad Mayorista,Producto no encontrado
7236,Unidad Mayorista,Producto no encontrado
7237,Unidad Mayorista,Producto no encontrado
7241,Unidad Mayorista,Producto no encontrado
7242,Unidad Mayorista,Producto no encontrado
7491,Unidad Mayorista,Producto no encontrado
7492,Unidad Mayorista,Producto no encontrado
7493,Unidad Mayorista,Producto no encontrado
7494,Unidad Mayorista,Producto no encontrado
7495,Unidad Mayorista,Producto no encontrado
7496,Unidad Mayorista,Producto no encontrado
7497,Unidad Mayorista,Producto no encontrado
7531,Unidad Mayorista,Producto no encontrado
7541,Unidad Mayorista,Producto no encontrado
7571,Unidad Mayorista,Producto no encontrado
7601,Unidad Mayorista,Producto no encontrado
7602,Unidad Mayorista,Producto no encontrado
7603,Unidad Mayorista,Producto no encontrado
7604,Unidad Mayorista,Producto no encontrado
7605,Unidad Mayorista,Producto no encontrado
7610,Unidad Mayorista,Producto no encontrado
7611,Unidad Mayorista,Producto no encontrado
7612,Unidad Mayorista,Producto no encontrado
7621,Unidad Mayorista,Producto no encontrado
7661,Unidad Mayorista,Producto no encontrado
7690,Unidad Mayorista,Producto no encontrado
7691,Unidad Mayorista,Producto no encontrado
7692,Unidad Mayorista,Producto no encontrado
7701,Unidad Mayorista,Producto no encontrado
7702,Unidad Mayorista,Producto no encontrado
7703,Unidad Mayorista,Producto no encontrado
7704,Unidad Mayorista,Producto no encontrado
7705,Unidad Mayorista,Producto no encontrado
7706,Unidad Mayorista,Producto no encontrado
7707,Unidad Mayorista,Producto no encontrado
7711,Unidad Mayorista,Producto no encontrado
7721,Unidad Mayorista,Producto no encontrado
7722,Unidad Mayorista,Producto no encontrado
7730,Unidad Mayorista,Producto no encontrado
7751,Unidad Mayorista,Producto no encontrado
7791,Unidad Mayorista,Producto no encontrado
7792,Unidad Mayorista,Producto no encontrado
7793,Unidad Mayorista,Producto no encontrado
7821,Unidad Mayorista,Producto no encontrado
7871,Unidad Mayorista,Producto no encontrado
7882,Unidad Mayorista,Producto no encontrado
7883,Unidad Mayorista,Producto no encontrado
7884,Unidad Mayorista,Producto no encontrado
7885,Unidad Mayorista,Producto no encontrado
7886,Unidad Mayorista,Producto no encontrado
7887,Unidad Mayorista,Producto no encontrado
7888,Unidad Mayorista,Producto no encontrado
7889,Unidad Mayorista,Producto no encontrado
7890,Unidad Mayorista,Producto no encontrado
7891,Unidad Mayorista,Producto no encontrado
7892,Unidad Mayorista,Producto no encontrado
7893,Unidad Mayorista,Producto no encontrado
7894,Unidad Mayorista,Producto no encontrado
7895,Unidad Mayorista,Producto no encontrado
7896,Unidad Mayorista,Producto no encontrado
7897,Unidad Mayorista,Producto no encontrado
7898,Unidad Mayorista,Producto no encontrado
7899,Unidad Mayorista,Producto no encontrado
7900,Unidad Mayorista,Producto no encontrado
7901,Unidad Mayorista,Producto no encontrado
7902,Unidad Mayorista,Producto no encontrado
7903,Unidad Mayorista,Producto no encontrado
7904,Unidad Mayorista,Producto no encontrado
7905,Unidad Mayorista,Producto no encontrado
7906,Unidad Mayorista,Producto no encontrado
7907,Unidad Mayorista,Producto no encontrado
7908,Unidad Mayorista,Producto no encontrado
7909,Unidad Mayorista,Producto no encontrado
7910,Unidad Mayorista,Producto no encontrado
7911,Unidad Mayorista,Producto no encontrado
7912,Unidad Mayorista,Producto no encontrado
7913,Unidad Mayorista,Producto no encontrado
7971,Unidad Mayorista,Producto no encontrado
7981,Unidad Mayorista,Producto no encontrado
8001,Unidad Mayorista,Producto no encontrado
8011,Unidad Mayorista,Producto no encontrado
8012,Unidad Mayorista,Producto no encontrado
8021,Unidad Mayorista,Producto no encontrado
8031,Unidad Mayorista,Producto no encontrado
8041,Unidad Mayorista,Producto no encontrado
8051,Unidad Mayorista,Producto no encontrado
8052,Unidad Mayorista,Producto no encontrado
8061,Unidad Mayorista,Producto no encontrado
8101,Unidad Mayorista,Producto no encontrado
8111,Unidad Mayorista,Producto no encontrado
8121,Unidad Mayorista,Producto no encontrado
8151,Unidad Mayorista,Producto no encontrado
8161,Unidad Mayorista,Producto no encontrado
8201,Unidad Mayorista,Producto no encontrado
8202,Unidad Mayorista,Producto no encontrado
8203,Unidad Mayorista,Producto no encontrado
8204,Unidad Mayorista,Producto no encontrado
8205,Unidad Mayorista,Producto no encontrado
8206,Unidad Mayorista,Producto no encontrado
8207,Unidad Mayorista,Producto no encontrado
8208,Unidad Mayorista,Producto no encontrado
8209,Unidad Mayorista,Producto no encontrado
8210,Unidad Mayorista,Producto no encontrado
8211,Unidad Mayorista,Producto no encontrado
8212,Unidad Mayorista,Producto no encontrado
8213,Unidad Mayorista,Producto no encontrado
8214,Unidad Mayorista,Producto no encontrado
8220,Unidad Mayorista,Producto no encontrado
8221,Unidad Mayorista,Producto no encontrado
8222,Unidad Mayorista,Producto no encontrado
8223,Unidad Mayorista,Producto no encontrado
8225,Unidad Mayorista,Producto no encontrado
8511,Unidad Mayorista,Producto no encontrado
8521,Unidad Mayorista,Producto no encontrado
8666,Unidad Mayorista,Producto no encontrado
9011,Unidad Mayorista,Producto no encontrado
9013,Unidad Mayorista,Producto no encontrado
9051,Unidad Mayorista,Producto no encontrado
9052,Unidad Mayorista,Producto no encontrado
9053,Unidad Mayorista,Producto no encontrado
9054,Unidad Mayorista,Producto no encontrado
9061,Unidad Mayorista,Producto no encontrado
9081,Unidad Mayorista,Producto no encontrado
9101,Unidad Mayorista,Producto no encontrado
9121,Unidad Mayorista,Producto no encontrado
9122,Unidad Mayorista,Producto no encontrado
9123,Unidad Mayorista,Producto no encontrado
9124,Unidad Mayorista,Producto no encontrado
9181,Unidad Mayorista,Producto no encontrado
9182,Unidad Mayorista,Producto no encontrado
9183,Unidad Mayorista,Producto no encontrado
9201,Unidad Mayorista,Producto no encontrado
9202,Unidad Mayorista,Producto no encontrado
9203,Unidad Mayorista,Producto no encontrado
9204,Unidad Mayorista,Producto no encontrado
9205,Unidad Mayorista,Producto no encontrado
9206,Unidad Mayorista,Producto no encontrado
9211,Unidad Mayorista,Producto no encontrado
9212,Unidad Mayorista,Producto no encontrado
9213,Unidad Mayorista,Producto no encontrado
9231,Unidad Mayorista,Producto no encontrado
9232,Unidad Mayorista,Producto no encontrado
9233,Unidad Mayorista,Producto no encontrado
9251,Unidad Mayorista,Producto no encontrado
9261,Unidad Mayorista,Producto no encontrado
9271,Unidad Mayorista,Producto no encontrado
9312,Unidad Mayorista,Producto no encontrado
9601,Unidad Mayorista,Producto no encontrado
9602,Unidad Mayorista,Producto no encontrado
9603,Unidad Mayorista,Producto no encontrado
00000,Unidad Mayorista,Producto no encontrado
00001,Unidad Mayorista,Producto no encontrado
00002,Unidad Mayorista,Producto no encontrado
00521,Unidad Mayorista,Producto no encontrado
00671,Unidad Mayorista,Producto no encontrado
00800,Unidad Mayorista,Producto no encontrado
00801,Unidad Mayorista,Producto no encontrado
01010,Unidad Mayorista,Producto no encontrado
01011,Unidad Mayorista,Producto no encontrado
01023,Unidad Mayorista,Producto no encontrado
01025,Unidad Mayorista,Producto no encontrado
01026,Unidad Mayorista,Producto no encontrado
01027,Unidad Mayorista,Producto no encontrado
01034,Unidad Mayorista,Producto no encontrado
01035,Unidad Mayorista,Producto no encontrado
01037,Unidad Mayorista,Producto no encontrado
01038,Unidad Mayorista,Producto no encontrado
01042,Unidad Mayorista,Producto no encontrado
01045,Unidad Mayorista,Producto no encontrado
01055,Unidad Mayorista,Producto no encontrado
01057,Unidad Mayorista,Producto no encontrado
01064,Unidad Mayorista,Producto no encontrado
15011,Unidad Mayorista,Producto no encontrado
15012,Unidad Mayorista,Producto no encontrado
15171,Unidad Mayorista,Producto no encontrado
15181,Unidad Mayorista,Producto no encontrado
19661,Unidad Mayorista,Producto no encontrado
33501,Unidad Mayorista,Producto no encontrado
54211,Unidad Mayorista,Producto no encontrado
64045,Unidad Mayorista,Producto no encontrado
64051,Unidad Mayorista,Producto no encontrado
64061,Unidad Mayorista,Producto no encontrado
76011,Unidad Mayorista,Producto no encontrado
78701,Unidad Mayorista,Producto no encontrado
78702,Unidad Mayorista,Producto no encontrado
78703,Unidad Mayorista,Producto no encontrado
78704,Unidad Mayorista,Producto no encontrado
78705,Unidad Mayorista,Producto no encontrado
78706,Unidad Mayorista,Producto no encontrado
78708,Unidad Mayorista,Producto no encontrado
78709,Unidad Mayorista,Producto no encontrado
78710,Unidad Mayorista,Producto no encontrado
78711,Unidad Mayorista,Producto no encontrado
78712,Unidad Mayorista,Producto no encontrado
78713,Unidad Mayorista,Producto no encontrado
78714,Unidad Mayorista,Producto no encontrado
78715,Unidad Mayorista,Producto no encontrado
78716,Unidad Mayorista,Producto no encontrado
78717,Unidad Mayorista,Producto no encontrado
78718,Unidad Mayorista,Producto no encontrado
78719,Unidad Mayorista,Producto no encontrado
78720,Unidad Mayorista,Producto no encontrado
78721,Unidad Mayorista,Producto no encontrado
78722,Unidad Mayorista,Producto no encontrado
78723,Unidad Mayorista,Producto no encontrado
82011,Unidad Mayorista,Producto no encontrado
82021,Unidad Mayorista,Producto no encontrado
82031,Unidad Mayorista,Producto no encontrado
82101,Unidad Mayorista,Producto no encontrado
82211,Unidad Mayorista,Producto no encontrado
130006,Unidad Mayorista,Producto no encontrado
130204,Unidad Mayorista,Producto no encontrado
130205,Unidad Mayorista,Producto no encontrado
,Unidad Mayorista,Error regla cero: <Fault 2: 'Especifique el producto para el que debe aplicarse esta regla'>
1503,Consumidor Final,Producto no encontrado
1504,Consumidor Final,Producto no encontrado
1505,Consumidor Final,Producto no encontrado
1506,Consumidor Final,Producto no encontrado
1507,Consumidor Final,Producto no encontrado
1508,Consumidor Final,Producto no encontrado
1509,Consumidor Final,Producto no encontrado
1510,Consumidor Final,Producto no encontrado
1511,Consumidor Final,Producto no encontrado
1512,Consumidor Final,Producto no encontrado
1513,Consumidor Final,Producto no encontrado
1514,Consumidor Final,Producto no encontrado
1515,Consumidor Final,Producto no encontrado
1516,Consumidor Final,Producto no encontrado
1517,Consumidor Final,Producto no encontrado
1518,Consumidor Final,Producto no encontrado
1521,Consumidor Final,Producto no encontrado
1522,Consumidor Final,Producto no encontrado
1523,Consumidor Final,Producto no encontrado
1524,Consumidor Final,Producto no encontrado
1525,Consumidor Final,Producto no encontrado
1526,Consumidor Final,Producto no encontrado
1527,Consumidor Final,Producto no encontrado
1528,Consumidor Final,Producto no encontrado
1529,Consumidor Final,Producto no encontrado
1530,Consumidor Final,Producto no encontrado
1571,Consumidor Final,Producto no encontrado
1572,Consumidor Final,Producto no encontrado
1573,Consumidor Final,Producto no encontrado
1574,Consumidor Final,Producto no encontrado
1601,Consumidor Final,Producto no encontrado
1602,Consumidor Final,Producto no encontrado
1603,Consumidor Final,Producto no encontrado
1621,Consumidor Final,Producto no encontrado
1642,Consumidor Final,Producto no encontrado
1643,Consumidor Final,Producto no encontrado
1644,Consumidor Final,Producto no encontrado
1691,Consumidor Final,Producto no encontrado
1720,Consumidor Final,Producto no encontrado
1751,Consumidor Final,Producto no encontrado
1760,Consumidor Final,Producto no encontrado
1761,Consumidor Final,Producto no encontrado
1762,Consumidor Final,Producto no encontrado
1763,Consumidor Final,Producto no encontrado
1764,Consumidor Final,Producto no encontrado
1765,Consumidor Final,Producto no encontrado
1766,Consumidor Final,Producto no encontrado
1767,Consumidor Final,Producto no encontrado
1781,Consumidor Final,Producto no encontrado
1791,Consumidor Final,Producto no encontrado
1792,Consumidor Final,Producto no encontrado
1801,Consumidor Final,Producto no encontrado
1804,Consumidor Final,Producto no encontrado
1812,Consumidor Final,Producto no encontrado
1821,Consumidor Final,Producto no encontrado
1881,Consumidor Final,Producto no encontrado
1961,Consumidor Final,Producto no encontrado
1962,Consumidor Final,Producto no encontrado
1963,Consumidor Final,Producto no encontrado
1964,Consumidor Final,Producto no encontrado
1980,Consumidor Final,Producto no encontrado
1981,Consumidor Final,Producto no encontrado
1982,Consumidor Final,Producto no encontrado
1991,Consumidor Final,Producto no encontrado
1992,Consumidor Final,Producto no encontrado
2000,Consumidor Final,Producto no encontrado
2001,Consumidor Final,Producto no encontrado
2002,Consumidor Final,Producto no encontrado
2003,Consumidor Final,Producto no encontrado
2004,Consumidor Final,Producto no encontrado
2005,Consumidor Final,Producto no encontrado
2006,Consumidor Final,Producto no encontrado
2007,Consumidor Final,Producto no encontrado
2008,Consumidor Final,Producto no encontrado
2009,Consumidor Final,Producto no encontrado
2013,Consumidor Final,Producto no encontrado
2021,Consumidor Final,Producto no encontrado
2022,Consumidor Final,Producto no encontrado
2023,Consumidor Final,Producto no encontrado
2031,Consumidor Final,Producto no encontrado
2032,Consumidor Final,Producto no encontrado
2041,Consumidor Final,Producto no encontrado
2051,Consumidor Final,Producto no encontrado
2052,Consumidor Final,Producto no encontrado
2061,Consumidor Final,Producto no encontrado
2062,Consumidor Final,Producto no encontrado
2063,Consumidor Final,Producto no encontrado
2071,Consumidor Final,Producto no encontrado
2072,Consumidor Final,Producto no encontrado
2081,Consumidor Final,Producto no encontrado
2091,Consumidor Final,Producto no encontrado
2092,Consumidor Final,Producto no encontrado
2100,Consumidor Final,Producto no encontrado
2101,Consumidor Final,Producto no encontrado
2111,Consumidor Final,Producto no encontrado
2120,Consumidor Final,Producto no encontrado
2121,Consumidor Final,Producto no encontrado
2122,Consumidor Final,Producto no encontrado
2131,Consumidor Final,Producto no encontrado
2132,Consumidor Final,Producto no encontrado
2141,Consumidor Final,Producto no encontrado
2142,Consumidor Final,Producto no encontrado
2151,Consumidor Final,Producto no encontrado
2152,Consumidor Final,Producto no encontrado
2161,Consumidor Final,Producto no encontrado
2162,Consumidor Final,Producto no encontrado
2163,Consumidor Final,Producto no encontrado
2164,Consumidor Final,Producto no encontrado
2165,Consumidor Final,Producto no encontrado
2166,Consumidor Final,Producto no encontrado
2171,Consumidor Final,Producto no encontrado
2172,Consumidor Final,Producto no encontrado
2181,Consumidor Final,Producto no encontrado
2191,Consumidor Final,Producto no encontrado
2201,Consumidor Final,Producto no encontrado
2211,Consumidor Final,Producto no encontrado
2220,Consumidor Final,Producto no encontrado
2221,Consumidor Final,Producto no encontrado
2231,Consumidor Final,Producto no encontrado
2241,Consumidor Final,Producto no encontrado
2250,Consumidor Final,Producto no encontrado
2251,Consumidor Final,Producto no encontrado
2261,Consumidor Final,Producto no encontrado
2271,Consumidor Final,Producto no encontrado
2321,Consumidor Final,Producto no encontrado
2322,Consumidor Final,Producto no encontrado
2331,Consumidor Final,Producto no encontrado
2341,Consumidor Final,Producto no encontrado
2342,Consumidor Final,Producto no encontrado
2351,Consumidor Final,Producto no encontrado
2352,Consumidor Final,Producto no encontrado
2371,Consumidor Final,Producto no encontrado
2441,Consumidor Final,Producto no encontrado
2482,Consumidor Final,Producto no encontrado
2491,Consumidor Final,Producto no encontrado
2492,Consumidor Final,Producto no encontrado
2501,Consumidor Final,Producto no encontrado
2502,Consumidor Final,Producto no encontrado
2511,Consumidor Final,Producto no encontrado
2512,Consumidor Final,Producto no encontrado
2521,Consumidor Final,Producto no encontrado
2522,Consumidor Final,Producto no encontrado
2531,Consumidor Final,Producto no encontrado
2532,Consumidor Final,Producto no encontrado
2541,Consumidor Final,Producto no encontrado
2542,Consumidor Final,Producto no encontrado
2551,Consumidor Final,Producto no encontrado
2552,Consumidor Final,Producto no encontrado
2562,Consumidor Final,Producto no encontrado
2572,Consumidor Final,Producto no encontrado
2582,Consumidor Final,Producto no encontrado
2592,Consumidor Final,Producto no encontrado
2601,Consumidor Final,Producto no encontrado
2602,Consumidor Final,Producto no encontrado
2611,Consumidor Final,Producto no encontrado
2612,Consumidor Final,Producto no encontrado
2613,Consumidor Final,Producto no encontrado
2621,Consumidor Final,Producto no encontrado
2622,Consumidor Final,Producto no encontrado
2623,Consumidor Final,Producto no encontrado
2631,Consumidor Final,Producto no encontrado
2632,Consumidor Final,Producto no encontrado
2641,Consumidor Final,Producto no encontrado
2642,Consumidor Final,Producto no encontrado
2651,Consumidor Final,Producto no encontrado
2652,Consumidor Final,Producto no encontrado
2661,Consumidor Final,Producto no encontrado
2662,Consumidor Final,Producto no encontrado
2671,Consumidor Final,Producto no encontrado
2672,Consumidor Final,Producto no encontrado
2682,Consumidor Final,Producto no encontrado
2692,Consumidor Final,Producto no encontrado
2702,Consumidor Final,Producto no encontrado
2710,Consumidor Final,Producto no encontrado
2711,Consumidor Final,Producto no encontrado
2712,Consumidor Final,Producto no encontrado
2720,Consumidor Final,Producto no encontrado
2721,Consumidor Final,Producto no encontrado
2741,Consumidor Final,Producto no encontrado
2742,Consumidor Final,Producto no encontrado
2743,Consumidor Final,Producto no encontrado
2744,Consumidor Final,Producto no encontrado
2745,Consumidor Final,Producto no encontrado
2746,Consumidor Final,Producto no encontrado
2751,Consumidor Final,Producto no encontrado
2821,Consumidor Final,Producto no encontrado
2901,Consumidor Final,Producto no encontrado
2911,Consumidor Final,Producto no encontrado
2921,Consumidor Final,Producto no encontrado
2922,Consumidor Final,Producto no encontrado
2930,Consumidor Final,Producto no encontrado
2931,Consumidor Final,Producto no encontrado
2932,Consumidor Final,Producto no encontrado
2933,Consumidor Final,Producto no encontrado
2934,Consumidor Final,Producto no encontrado
2935,Consumidor Final,Producto no encontrado
2941,Consumidor Final,Producto no encontrado
2951,Consumidor Final,Producto no encontrado
2952,Consumidor Final,Producto no encontrado
2960,Consumidor Final,Producto no encontrado
2961,Consumidor Final,Producto no encontrado
3011,Consumidor Final,Producto no encontrado
3015,Consumidor Final,Producto no encontrado
3021,Consumidor Final,Producto no encontrado
3026,Consumidor Final,Producto no encontrado
3031,Consumidor Final,Producto no encontrado
3037,Consumidor Final,Producto no encontrado
3041,Consumidor Final,Producto no encontrado
3042,Consumidor Final,Producto no encontrado
3051,Consumidor Final,Producto no encontrado
3058,Consumidor Final,Producto no encontrado
3061,Consumidor Final,Producto no encontrado
3071,Consumidor Final,Producto no encontrado
3072,Consumidor Final,Producto no encontrado
3091,Consumidor Final,Producto no encontrado
3101,Consumidor Final,Producto no encontrado
3111,Consumidor Final,Producto no encontrado
3121,Consumidor Final,Producto no encontrado
3131,Consumidor Final,Producto no encontrado
3151,Consumidor Final,Producto no encontrado
3161,Consumidor Final,Producto no encontrado
3211,Consumidor Final,Producto no encontrado
3241,Consumidor Final,Producto no encontrado
3249,Consumidor Final,Producto no encontrado
3250,Consumidor Final,Producto no encontrado
3251,Consumidor Final,Producto no encontrado
3252,Consumidor Final,Producto no encontrado
3253,Consumidor Final,Producto no encontrado
3254,Consumidor Final,Producto no encontrado
3255,Consumidor Final,Producto no encontrado
3261,Consumidor Final,Producto no encontrado
3262,Consumidor Final,Producto no encontrado
3263,Consumidor Final,Producto no encontrado
3264,Consumidor Final,Producto no encontrado
3271,Consumidor Final,Producto no encontrado
3272,Consumidor Final,Producto no encontrado
3273,Consumidor Final,Producto no encontrado
3301,Consumidor Final,Producto no encontrado
3302,Consumidor Final,Producto no encontrado
3303,Consumidor Final,Producto no encontrado
3311,Consumidor Final,Producto no encontrado
3312,Consumidor Final,Producto no encontrado
3313,Consumidor Final,Producto no encontrado
3341,Consumidor Final,Producto no encontrado
3342,Consumidor Final,Producto no encontrado
3343,Consumidor Final,Producto no encontrado
3344,Consumidor Final,Producto no encontrado
3345,Consumidor Final,Producto no encontrado
3346,Consumidor Final,Producto no encontrado
3352,Consumidor Final,Producto no encontrado
3353,Consumidor Final,Producto no encontrado
3362,Consumidor Final,Producto no encontrado
3363,Consumidor Final,Producto no encontrado
3364,Consumidor Final,Producto no encontrado
3400,Consumidor Final,Producto no encontrado
3401,Consumidor Final,Producto no encontrado
3402,Consumidor Final,Producto no encontrado
3482,Consumidor Final,Producto no encontrado
3500,Consumidor Final,Producto no encontrado
3501,Consumidor Final,Producto no encontrado
3502,Consumidor Final,Producto no encontrado
3503,Consumidor Final,Producto no encontrado
3504,Consumidor Final,Producto no encontrado
3532,Consumidor Final,Producto no encontrado
3541,Consumidor Final,Producto no encontrado
3542,Consumidor Final,Producto no encontrado
3543,Consumidor Final,Producto no encontrado
3551,Consumidor Final,Producto no encontrado
3561,Consumidor Final,Producto no encontrado
3571,Consumidor Final,Producto no encontrado
3581,Consumidor Final,Producto no encontrado
3591,Consumidor Final,Producto no encontrado
3601,Consumidor Final,Producto no encontrado
3631,Consumidor Final,Producto no encontrado
3641,Consumidor Final,Producto no encontrado
3651,Consumidor Final,Producto no encontrado
3661,Consumidor Final,Producto no encontrado
3671,Consumidor Final,Producto no encontrado
3681,Consumidor Final,Producto no encontrado
3702,Consumidor Final,Producto no encontrado
3711,Consumidor Final,Producto no encontrado
3712,Consumidor Final,Producto no encontrado
3721,Consumidor Final,Producto no encontrado
3722,Consumidor Final,Producto no encontrado
3731,Consumidor Final,Producto no encontrado
3732,Consumidor Final,Producto no encontrado
4110,Consumidor Final,Producto no encontrado
4111,Consumidor Final,Producto no encontrado
4171,Consumidor Final,Producto no encontrado
4240,Consumidor Final,Producto no encontrado
4241,Consumidor Final,Producto no encontrado
4242,Consumidor Final,Producto no encontrado
4243,Consumidor Final,Producto no encontrado
4244,Consumidor Final,Producto no encontrado
4251,Consumidor Final,Producto no encontrado
4271,Consumidor Final,Producto no encontrado
4291,Consumidor Final,Producto no encontrado
4292,Consumidor Final,Producto no encontrado
4293,Consumidor Final,Producto no encontrado
4294,Consumidor Final,Producto no encontrado
4295,Consumidor Final,Producto no encontrado
4296,Consumidor Final,Producto no encontrado
4297,Consumidor Final,Producto no encontrado
4298,Consumidor Final,Producto no encontrado
4299,Consumidor Final,Producto no encontrado
4301,Consumidor Final,Producto no encontrado
4331,Consumidor Final,Producto no encontrado
4332,Consumidor Final,Producto no encontrado
4351,Consumidor Final,Producto no encontrado
4421,Consumidor Final,Producto no encontrado
4431,Consumidor Final,Producto no encontrado
4440,Consumidor Final,Producto no encontrado
4441,Consumidor Final,Producto no encontrado
4501,Consumidor Final,Producto no encontrado
4502,Consumidor Final,Producto no encontrado
4518,Consumidor Final,Producto no encontrado
4519,Consumidor Final,Producto no encontrado
4520,Consumidor Final,Producto no encontrado
4521,Consumidor Final,Producto no encontrado
4531,Consumidor Final,Producto no encontrado
4532,Consumidor Final,Producto no encontrado
4540,Consumidor Final,Producto no encontrado
4541,Consumidor Final,Producto no encontrado
4542,Consumidor Final,Producto no encontrado
4543,Consumidor Final,Producto no encontrado
4544,Consumidor Final,Producto no encontrado
4545,Consumidor Final,Producto no encontrado
4546,Consumidor Final,Producto no encontrado
4547,Consumidor Final,Producto no encontrado
4551,Consumidor Final,Producto no encontrado
4560,Consumidor Final,Producto no encontrado
4561,Consumidor Final,Producto no encontrado
4562,Consumidor Final,Producto no encontrado
4566,Consumidor Final,Producto no encontrado
4570,Consumidor Final,Producto no encontrado
4571,Consumidor Final,Producto no encontrado
4572,Consumidor Final,Producto no encontrado
4573,Consumidor Final,Producto no encontrado
4576,Consumidor Final,Producto no encontrado
4590,Consumidor Final,Producto no encontrado
4591,Consumidor Final,Producto no encontrado
4592,Consumidor Final,Producto no encontrado
4593,Consumidor Final,Producto no encontrado
4594,Consumidor Final,Producto no encontrado
4596,Consumidor Final,Producto no encontrado
4680,Consumidor Final,Producto no encontrado
4681,Consumidor Final,Producto no encontrado
4682,Consumidor Final,Producto no encontrado
4683,Consumidor Final,Producto no encontrado
4684,Consumidor Final,Producto no encontrado
4685,Consumidor Final,Producto no encontrado
4686,Consumidor Final,Producto no encontrado
4687,Consumidor Final,Producto no encontrado
4688,Consumidor Final,Producto no encontrado
4689,Consumidor Final,Producto no encontrado
4701,Consumidor Final,Producto no encontrado
4702,Consumidor Final,Producto no encontrado
4703,Consumidor Final,Producto no encontrado
4711,Consumidor Final,Producto no encontrado
4712,Consumidor Final,Producto no encontrado
4713,Consumidor Final,Producto no encontrado
4720,Consumidor Final,Producto no encontrado
4721,Consumidor Final,Producto no encontrado
4722,Consumidor Final,Producto no encontrado
4723,Consumidor Final,Producto no encontrado
4731,Consumidor Final,Producto no encontrado
4741,Consumidor Final,Producto no encontrado
4742,Consumidor Final,Producto no encontrado
4751,Consumidor Final,Producto no encontrado
4752,Consumidor Final,Producto no encontrado
4753,Consumidor Final,Producto no encontrado
4761,Consumidor Final,Producto no encontrado
4781,Consumidor Final,Producto no encontrado
4811,Consumidor Final,Producto no encontrado
4822,Consumidor Final,Producto no encontrado
4831,Consumidor Final,Producto no encontrado
4832,Consumidor Final,Producto no encontrado
4833,Consumidor Final,Producto no encontrado
4834,Consumidor Final,Producto no encontrado
4835,Consumidor Final,Producto no encontrado
4841,Consumidor Final,Producto no encontrado
4851,Consumidor Final,Producto no encontrado
4861,Consumidor Final,Producto no encontrado
4871,Consumidor Final,Producto no encontrado
4872,Consumidor Final,Producto no encontrado
4881,Consumidor Final,Producto no encontrado
4882,Consumidor Final,Producto no encontrado
4891,Consumidor Final,Producto no encontrado
4892,Consumidor Final,Producto no encontrado
4951,Consumidor Final,Producto no encontrado
5014,Consumidor Final,Producto no encontrado
5018,Consumidor Final,Producto no encontrado
5021,Consumidor Final,Producto no encontrado
5022,Consumidor Final,Producto no encontrado
5023,Consumidor Final,Producto no encontrado
5024,Consumidor Final,Producto no encontrado
5031,Consumidor Final,Producto no encontrado
5033,Consumidor Final,Producto no encontrado
5034,Consumidor Final,Producto no encontrado
5035,Consumidor Final,Producto no encontrado
5081,Consumidor Final,Producto no encontrado
5082,Consumidor Final,Producto no encontrado
5101,Consumidor Final,Producto no encontrado
5102,Consumidor Final,Producto no encontrado
5103,Consumidor Final,Producto no encontrado
5104,Consumidor Final,Producto no encontrado
5111,Consumidor Final,Producto no encontrado
5112,Consumidor Final,Producto no encontrado
5113,Consumidor Final,Producto no encontrado
5114,Consumidor Final,Producto no encontrado
5115,Consumidor Final,Producto no encontrado
5116,Consumidor Final,Producto no encontrado
5117,Consumidor Final,Producto no encontrado
5131,Consumidor Final,Producto no encontrado
5132,Consumidor Final,Producto no encontrado
